Games,Cópias vendidas,Hours Played,Número de jogadores,_merge,Popularidade,Temp Med,Jogadores por cópias,index,slug,isMultiplayer
RPG Maker Luna Engine,2,0.0,0.0,left_only,0.0104237243967269,,0.0,1905,rpg-maker-luna-engine,0.0
RPG Maker Royal Tiles Resource Pack,1,0.0,0.0,left_only,0.0052118621983634,,0.0,Soundrack/Skin/Bonus,0,
RPG Maker Rural Farm Tiles Resource Pack,1,0.0,0.0,left_only,0.0052118621983634,,0.0,Soundrack/Skin/Bonus,0,
RPG Maker Tyler Warren First 50 Battler Pack,1,0.0,0.0,left_only,0.0052118621983634,,0.0,Soundrack/Skin/Bonus,0,
RPG Maker Tyler Warren RPG Battlers  2nd 50,1,0.0,0.0,left_only,0.0052118621983634,,0.0,Soundrack/Skin/Bonus,0,
RPG Maker VX Ace,4,81.4,3.0,both,0.0208474487934539,27.133333333333336,0.75,1910,rpg-maker-vx-ace,0.0
RPG Maker XP,1,0.0,0.0,left_only,0.0052118621983634,,0.0,1911,rpg-maker-xp,0.0
RPG Maker Zombie Survival Graphic Pack,2,0.0,0.0,left_only,0.0104237243967269,,0.0,Soundrack/Skin/Bonus,0,
RPG Tycoon,1,1.0,1.0,both,0.0052118621983634,1.0,1.0,1913,rpg-tycoon,0.0
RUNNING WITH RIFLES,1,18.5,1.0,both,0.0052118621983634,18.5,1.0,1914,running-with-rifles,1.0
RUSH,6,7.399999999999999,3.0,both,0.0312711731901808,2.4666666666666663,0.5,1915,rush--3,0.0
Rabbit Hole 3D Steam Edition,1,3.3,1.0,both,0.0052118621983634,3.3,1.0,1916,rabbit-hole-3d-steam-edition,0.0
Race The Sun,10,26.5,5.0,both,0.0521186219836347,5.3,0.5,1917,race-the-sun,0.0
Race The WTCC Game,3,7.8,1.0,both,0.0156355865950904,7.8,0.3333333333333333,1918,race-the-wtcc-game,0.0
RaceRoom Racing Experience ,25,54.3,7.0,both,0.1302965549590868,7.757142857142857,0.28,1919,raceroom-racing-experience,0.0
Racer 8,2,1.3,1.0,both,0.0104237243967269,1.3,0.5,1920,racer-8,0.0
Ragnarok,2,0.0,0.0,left_only,0.0104237243967269,,0.0,1921,ragnarok-violet,0.0
Ragnarok Online 2,17,101.8,3.0,both,0.088601657372179,33.93333333333333,0.1764705882352941,1922,ragnarok-online-2,1.0
RaiderZ,3,1.9,1.0,both,0.0156355865950904,1.9,0.3333333333333333,1923,raiderz,1.0
Railroad Tycoon 2 Platinum,1,0.0,0.0,left_only,0.0052118621983634,,0.0,1924,railroad-tycoon-ii-platinum,0.0
Railroad Tycoon 3,1,1.0,1.0,both,0.0052118621983634,1.0,1.0,1925,railroad-tycoon-3,0.0
Rampage Knights,1,34.0,1.0,both,0.0052118621983634,34.0,1.0,1926,rampage-knights,0.0
Randal's Monday,1,4.4,1.0,both,0.0052118621983634,4.4,1.0,1927,randals-monday,0.0
Ravaged Zombie Apocalypse,2,4.3,1.0,both,0.0104237243967269,4.3,0.5,1928,ravaged-zombie-apocalypse,1.0
Ravensword Shadowlands,1,0.0,0.0,left_only,0.0052118621983634,,0.0,1929,ravensword-shadowlands,0.0
Rayman Legends,4,74.5,4.0,both,0.0208474487934539,18.625,1.0,1930,rayman-legends--1,0.0
Rayman Origins,2,9.2,1.0,both,0.0104237243967269,9.2,0.5,1931,rayman-origins,0.0
Really Big Sky,8,3.6,3.0,both,0.0416948975869078,1.2,0.375,1932,really-big-sky--1,1.0
Realm of the Mad God,23,260.6,13.0,both,0.1198728305623599,20.04615384615384,0.5652173913043478,1933,realm-of-the-mad-god,1.0
Realms of the Haunting,2,0.0,0.0,left_only,0.0104237243967269,,0.0,1934,realms-of-the-haunting,1.0
Reassembly,2,10.3,2.0,both,0.0104237243967269,5.15,1.0,1935,reassembly,0.0
Rebel Galaxy,5,44.4,5.0,both,0.0260593109918173,8.879999999999999,1.0,1936,rebel-galaxy,0.0
Rebuild 3 Gangs of Deadsville,1,8.4,1.0,both,0.0052118621983634,8.4,1.0,1937,rebuild-3-gangs-of-deadsville,0.0
Rebuild Gangs of Deadsville - Deluxe DLC,1,0.0,0.0,left_only,0.0052118621983634,,0.0,1938,rebuild-gangs-of-deadsville,0.0
Receiver,9,18.7,3.0,both,0.0469067597852712,6.233333333333333,0.3333333333333333,1939,receiver,1.0
Recettear An Item Shop's Tale,5,43.7,4.0,both,0.0260593109918173,10.925,0.8,1940,recettear-an-item-shops-tale,0.0
Red Crucible Firestorm,8,4.7,5.0,both,0.0416948975869078,0.94,0.625,Soundrack/Skin/Bonus,0,
Red Faction,5,0.3,1.0,both,0.0260593109918173,0.3,0.2,1942,red-faction,1.0
Red Faction Armageddon,14,21.3,5.0,both,0.0729660707770886,4.26,0.3571428571428571,1943,red-faction-armageddon,1.0
Red Faction Armageddon Soundtrack,2,0.0,0.0,left_only,0.0104237243967269,,0.0,Soundrack/Skin/Bonus,0,
Red Faction Guerrilla Steam Edition,14,35.5,7.0,both,0.0729660707770886,5.071428571428571,0.5,1945,red-faction-guerrilla-steam-edition,1.0
Red Faction II,5,0.0,0.0,left_only,0.0260593109918173,,0.0,1946,red-faction-ii,1.0
Red Orchestra 2 Heroes of Stalingrad - Single Player,20,5.3,4.0,both,0.1042372439672695,1.325,0.2,1947,red-orchestra-2-heroes-of-stalingrad,1.0
Red Orchestra Ostfront 41-45,6,7.5,2.0,both,0.0312711731901808,3.75,0.3333333333333333,1948,red-orchestra-ostfront-41-45,1.0
Redshirt,2,5.3,1.0,both,0.0104237243967269,5.3,0.5,1949,redshirt,0.0
RefleX,1,0.0,0.0,left_only,0.0052118621983634,,0.0,1950,reflex--1,1.0
Regimental Chess,2,0.0,0.0,left_only,0.0104237243967269,,0.0,1951,regimental-chess,0.0
Reign Of Kings,4,410.6,4.0,both,0.0208474487934539,102.65,1.0,1952,reign-of-kings,0.0
Relic Hunters Zero,8,10.6,6.0,both,0.0416948975869078,1.7666666666666666,0.75,1953,relic-hunters-zero,1.0
Remember Me,6,25.3,3.0,both,0.0312711731901808,8.433333333333332,0.5,1954,remember-me,0.0
Remnants Of Isolation,1,0.0,0.0,left_only,0.0052118621983634,,0.0,1955,remnants-of-isolation,0.0
Renaissance Heroes,1,0.0,0.0,left_only,0.0052118621983634,,0.0,1956,renaissance-heroes,1.0
Renegade Ops,2,3.8,1.0,both,0.0104237243967269,3.8,0.5,1957,renegade-ops,1.0
Renowned Explorers International Society,1,41.0,1.0,both,0.0052118621983634,41.0,1.0,1958,renowned-explorers-international-society,0.0
Reprisal Universe,1,0.3,1.0,both,0.0052118621983634,0.3,1.0,1959,reprisal-universe,0.0
Republique,1,0.0,0.0,left_only,0.0052118621983634,,0.0,Soundrack/Skin/Bonus,0,
Requiem,1,0.0,0.0,left_only,0.0052118621983634,,0.0,1961,requiem--2,1.0
Rescue Team 5,1,0.8,1.0,both,0.0052118621983634,0.8,1.0,1962,rescue-team-5,0.0
Resident Evil / biohazard HD REMASTER,2,1.6,2.0,both,0.0104237243967269,0.8,1.0,1963,resident-evil,0.0
Resident Evil 5 / Biohazard 5,10,39.7,5.0,both,0.0521186219836347,7.94,0.5,1964,resident-evil-5,1.0
Resident Evil 6 / Biohazard 6,9,195.3,8.0,both,0.0469067597852712,24.4125,0.8888888888888888,1965,resident-evil-6,1.0
Resident Evil 6 Mercenaries No Mercy,1,0.0,0.0,left_only,0.0052118621983634,,0.0,Soundrack/Skin/Bonus,0,
Resident Evil Operation Raccoon City,1,1.9,1.0,both,0.0052118621983634,1.9,1.0,1967,resident-evil-operation-raccoon-city,1.0
Resident Evil Revelations / Biohazard Revelations,7,3.5,3.0,both,0.0364830353885443,1.1666666666666667,0.4285714285714285,1968,resident-evil-revelations,1.0
Resident Evil Revelations 2 / Biohazard Revelations 2,6,13.9,2.0,both,0.0312711731901808,6.95,0.3333333333333333,1969,resident-evil-revelations-2,1.0
Restaurant Empire II,1,44.0,1.0,both,0.0052118621983634,44.0,1.0,1970,restaurant-empire-ii,0.0
Retro City Rampage DX,4,0.7000000000000001,3.0,both,0.0208474487934539,0.2333333333333333,0.75,1971,retro-city-rampage-dx,1.0
Retro Game Crunch,1,0.0,0.0,left_only,0.0052118621983634,,0.0,1972,retro-game-crunch,0.0
Retrovirus,2,3.3,1.0,both,0.0104237243967269,3.3,0.5,1973,retrovirus,1.0
Return to Castle Wolfenstein,2,0.0,0.0,left_only,0.0104237243967269,,0.0,1974,return-to-castle-wolfenstein,1.0
Return to Mysterious Island 2,1,5.9,1.0,both,0.0052118621983634,5.9,1.0,1975,return-to-mysterious-island-2,0.0
Reus,15,66.2,13.0,both,0.0781779329754521,5.092307692307693,0.8666666666666667,1976,reus,0.0
Revenge of the Titans,7,11.5,4.0,both,0.0364830353885443,2.875,0.5714285714285714,1977,revenge-of-the-titans,0.0
Reverse Crawl,1,0.4,1.0,both,0.0052118621983634,0.4,1.0,1978,reverse-crawl,0.0
Reversion - The Escape,4,1.3,1.0,both,0.0208474487934539,1.3,0.25,1979,reversion-the-escape-1st-chapter--1,0.0
Reversion - The Meeting,1,0.0,0.0,left_only,0.0052118621983634,,0.0,1980,reversion-the-meeting,0.0
Revolution Ace,2,0.0,0.0,left_only,0.0104237243967269,,0.0,1981,revolution-ace,1.0
Rhythm Zone,1,0.3,1.0,both,0.0052118621983634,0.3,1.0,1982,rhythm-zone,0.0
Ricochet,73,0.8,2.0,both,0.3804659404805337,0.4,0.0273972602739726,1983,ricochet,1.0
Ridge Racer Unbounded,1,0.0,0.0,left_only,0.0052118621983634,,0.0,1984,ridge-racer-unbounded,0.0
Rift Ascended Edition,1,0.0,0.0,left_only,0.0052118621983634,,0.0,Soundrack/Skin/Bonus,0,
Rift's Cave,1,0.0,0.0,left_only,0.0052118621983634,,0.0,1986,rifts-cave,0.0
Rig 'n' Roll,1,0.4,1.0,both,0.0052118621983634,0.4,1.0,1987,rign-roll-cut-throat-highway,0.0
Rime Berta,1,0.0,0.0,left_only,0.0052118621983634,,0.0,1988,rime-berta,0.0
Rise of Flight United,1,0.0,0.0,left_only,0.0052118621983634,,0.0,1989,rise-of-flight-united,0.0
Rise of Incarnates,26,4.3,7.0,both,0.1355084171574503,0.6142857142857142,0.2692307692307692,1990,rise-of-incarnates,0.0
Rise of Nations Extended Edition,7,64.6,7.0,both,0.0364830353885443,9.228571428571428,1.0,1991,rise-of-nations-extended-edition,0.0
Rise of the Argonauts,4,0.0,0.0,left_only,0.0208474487934539,,0.0,1992,rise-of-the-argonauts,0.0
Rise of the Triad,3,2.3000000000000003,2.0,both,0.0156355865950904,1.15,0.6666666666666666,1993,rise-of-the-triad,1.0
Risen,6,21.5,3.0,both,0.0312711731901808,7.166666666666667,0.5,1994,risen,0.0
Risen 2 - Dark Waters,6,78.2,4.0,both,0.0312711731901808,19.55,0.6666666666666666,1995,risen-2-dark-waters,0.0
Risen 3 - Titan Lords,1,3.2,1.0,both,0.0052118621983634,3.2,1.0,1996,risen-3-titan-lords,0.0
Rising Angels Reborn,2,0.0,0.0,left_only,0.0104237243967269,,0.0,1997,rising-angels-reborn,0.0
Rising Storm/Red Orchestra 2 Multiplayer,22,85.7,13.0,both,0.1146609683639964,6.592307692307693,0.5909090909090909,1998,rising-storm-slash-red-orchestra-2-multiplayer,0.0
Risk of Rain,14,138.6,13.0,both,0.0729660707770886,10.66153846153846,0.9285714285714286,1999,risk-of-rain,0.0
Rivals of Aether,1,5.5,1.0,both,0.0052118621983634,5.5,1.0,2000,rivals-of-aether,1.0
Riven,3,2.4,2.0,both,0.0156355865950904,1.2,0.6666666666666666,2001,riven,0.0
Road Redemption,2,0.3,2.0,both,0.0104237243967269,0.15,1.0,2002,road-redemption,1.0
Robin Hood,1,39.0,1.0,both,0.0052118621983634,39.0,1.0,2003,robin-hood--3,0.0
RoboBlitz,2,0.3,1.0,both,0.0104237243967269,0.3,0.5,2004,roboblitz,0.0
Robocraft,84,1464.2,50.0,both,0.4377964246625319,29.284,0.5952380952380952,2005,robocraft,1.0
Robot Rescue Revolution,1,5.6,1.0,both,0.0052118621983634,5.6,1.0,2006,robot-rescue-revolution,0.0
Robot Roller-Derby Disco Dodgeball,2,0.0,0.0,left_only,0.0104237243967269,,0.0,2007,robot-roller-derby-disco-dodgeball,1.0
Robotex,4,0.0,0.0,left_only,0.0208474487934539,,0.0,2008,robotex,0.0
Rochard,4,1.0,2.0,both,0.0208474487934539,0.5,0.5,2009,rochard,0.0
Rock of Ages,4,3.6,2.0,both,0.0208474487934539,1.8,0.5,2010,rock-of-ages,1.0
Rocket League,29,2480.2,28.0,both,0.1511440037525407,88.57857142857142,0.9655172413793104,2011,rocket-league,1.0
Rocket Mania! Deluxe,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2012,rocket-mania-deluxe,0.0
Rocketbirds Hardboiled Chicken,4,12.1,3.0,both,0.0208474487934539,4.033333333333333,0.75,2013,rocketbirds-hardboiled-chicken,1.0
Rocksmith,2,22.0,1.0,both,0.0104237243967269,22.0,0.5,2014,rocksmith,0.0
Rocksmith 2014,4,128.4,4.0,both,0.0208474487934539,32.1,1.0,2015,rocksmith-2014,0.0
Rodina,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2016,rodina,0.0
Rogue Legacy,13,139.5,13.0,both,0.0677542085787251,10.73076923076923,1.0,2017,rogue-legacy,0.0
Rogue Shooter The FPS Roguelike,1,0.5,1.0,both,0.0052118621983634,0.5,1.0,2018,rogue-shooter-the-fps-roguelike,1.0
Rogue Warrior,1,1.5,1.0,both,0.0052118621983634,1.5,1.0,2019,rogue-warrior,1.0
Roguelands,1,7.2,1.0,both,0.0052118621983634,7.2,1.0,2020,roguelands,0.0
RollerCoaster Tycoon 2 Triple Thrill Pack,1,0.6,1.0,both,0.0052118621983634,0.6,1.0,2021,rollercoaster-tycoon-2-triple-thrill-pack,0.0
RollerCoaster Tycoon 3 Platinum!,8,214.7,7.0,both,0.0416948975869078,30.67142857142857,0.875,2022,rollercoaster-tycoon-3-platinum,0.0
RollerCoaster Tycoon Deluxe,5,26.7,5.0,both,0.0260593109918173,5.34,1.0,2023,rollercoaster-tycoon-deluxe,0.0
Rollers of the Realm,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2024,rollers-of-the-realm,0.0
Rome Total War,15,436.9,12.0,both,0.0781779329754521,36.40833333333333,0.8,2025,rome-total-war,0.0
Rome Total War - Alexander,8,86.6,5.0,both,0.0416948975869078,17.32,0.625,2026,rome-total-war-alexander,0.0
Roogoo,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2027,roogoo,0.0
Royal Quest,7,29.8,3.0,both,0.0364830353885443,9.933333333333334,0.4285714285714285,2028,royal-quest,1.0
Run and Fire,3,0.5,1.0,both,0.0156355865950904,0.5,0.3333333333333333,2029,run-and-fire,0.0
Runaway A Road Adventure,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2030,runaway-a-road-adventure,0.0
Runaway A Twist of Fate,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2031,runaway-3-a-twist-of-fate,0.0
Runaway The Dream of the Turtle,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2032,runaway-2-the-dream-of-the-turtle,0.0
Rush Bros,2,2.0,2.0,both,0.0104237243967269,1.0,1.0,2033,rush-bros,0.0
Rust,30,2955.3,30.0,both,0.1563558659509042,98.51,1.0,2034,rust,1.0
Rusty Hearts,6,143.0,1.0,both,0.0312711731901808,143.0,0.1666666666666666,2035,rusty-hearts,1.0
Ruzh Delta Z,2,0.0,0.0,left_only,0.0104237243967269,,0.0,2036,ruzh-delta-z,0.0
Ryse Son of Rome,1,1.7,1.0,both,0.0052118621983634,1.7,1.0,2037,ryse-son-of-rome,0.0
S.K.I.L.L. - Special Force 2,13,127.3,9.0,both,0.0677542085787251,14.144444444444444,0.6923076923076923,2038,skill-special-force-2,1.0
S.T.A.L.K.E.R. Call of Pripyat,11,51.5,3.0,both,0.0573304841819982,17.166666666666668,0.2727272727272727,2039,s-dot-t-a-dot-l-k-dot-e-r-dot-call-of-pripyat,1.0
S.T.A.L.K.E.R. Clear Sky,7,35.4,3.0,both,0.0364830353885443,11.8,0.4285714285714285,2040,s-dot-t-a-dot-l-k-dot-e-r-dot-clear-sky,1.0
S.T.A.L.K.E.R. Shadow of Chernobyl,10,89.4,8.0,both,0.0521186219836347,11.175,0.8,2041,s-t-a-l-k-e-r-shadow-of-chernobyl,1.0
SATAZIUS,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2042,satazius,1.0
SEGA Bass Fishing,3,0.0,0.0,left_only,0.0156355865950904,,0.0,2043,sega-bass-fishing,0.0
SEGA Genesis & Mega Drive Classics,8,4.2,5.0,both,0.0416948975869078,0.8400000000000001,0.625,Soundrack/Skin/Bonus,0,
SHOGUN Total War - Gold Edition,2,0.0,0.0,left_only,0.0104237243967269,,0.0,2045,shogun-total-war-gold-edition,0.0
SMITE,16,116.2,9.0,both,0.0833897951738156,12.911111111111111,0.5625,2046,smite,1.0
SNOW,1,2.5,1.0,both,0.0052118621983634,2.5,1.0,2047,snow--1,0.0
SOMA,2,15.4,2.0,both,0.0104237243967269,7.7,1.0,2048,soma--1,0.0
SONIC THE HEDGEHOG 4 Episode I,2,0.6,2.0,both,0.0104237243967269,0.3,1.0,2049,sonic-the-hedgehog-4-episode-i,0.0
SONIC THE HEDGEHOG 4 Episode II,3,1.8,2.0,both,0.0156355865950904,0.9,0.6666666666666666,2050,sonic-the-hedgehog-4-episode-ii,1.0
SPY Fox in Dry Cereal,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2051,Not Found,404.0
STAR WARS Knights of the Old Republic II The Sith Lords,18,204.6,11.0,both,0.0938135195705425,18.6,0.6111111111111112,2052,star-wars-knights-of-the-old-republic-ii-the-sith-lords,0.0
STARWHAL,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2053,starwhal,0.0
STCC II,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2054,stcc-2-the-game,0.0
STCC The Game,2,0.0,0.0,left_only,0.0104237243967269,,0.0,2055,stcc-the-game,0.0
STORM Frontline Nation,3,0.0,0.0,left_only,0.0156355865950904,,0.0,2056,storm-frontline-nation,0.0
SUPER DISTRO,2,4.8,1.0,both,0.0104237243967269,4.8,0.5,2057,super-distro,0.0
Sacred 2 Gold,5,2.4,2.0,both,0.0260593109918173,1.2,0.4,2058,sacred-2-gold,0.0
Sacred Citadel,4,0.0,0.0,left_only,0.0208474487934539,,0.0,2059,sacred-citadel,0.0
Sacred Gold,2,9.4,2.0,both,0.0104237243967269,4.699999999999999,1.0,2060,sacred-gold,0.0
Saints Row 2,18,205.5,8.0,both,0.0938135195705425,25.6875,0.4444444444444444,2061,saints-row-2--1,0.0
Saints Row Gat out of Hell,3,0.0,0.0,left_only,0.0156355865950904,,0.0,Soundrack/Skin/Bonus,0,
Saints Row IV,23,446.8,19.0,both,0.1198728305623599,23.51578947368421,0.8260869565217391,2063,saints-row-iv,1.0
Saints Row The Third,37,919.8,31.0,both,0.1928389013394486,29.67096774193548,0.8378378378378378,2064,saints-row-the-third,1.0
Saira,4,0.0,0.0,left_only,0.0208474487934539,,0.0,2065,saira,0.0
Sakura Clicker,7,37.4,6.0,both,0.0364830353885443,6.233333333333333,0.8571428571428571,2066,sakura-clicker,0.0
Sakura Spirit,2,1.9,1.0,both,0.0104237243967269,1.9,0.5,2067,sakura-spirit--1,0.0
Salammbo Battle for Carthage,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2068,salammbo-battle-for-carthage--1,0.0
Salvation Prophecy,1,1.9,1.0,both,0.0052118621983634,1.9,1.0,2069,salvation-prophecy,1.0
Sam & Max 101 Culture Shock,2,6.300000000000001,2.0,both,0.0104237243967269,3.1500000000000004,1.0,2070,sam-and-max-save-the-world-episode-1-culture-shock,0.0
Sam & Max 102 Situation Comedy,2,3.9,2.0,both,0.0104237243967269,1.95,1.0,2071,sam-and-max-save-the-world-episode-2-situation-comedy,0.0
"Sam & Max 103 The Mole, the Mob and the Meatball",2,1.5,1.0,both,0.0104237243967269,1.5,0.5,2072,sam-and-max-save-the-world-episode-3-the-mole-the-mob-and-the-meatball,0.0
Sam & Max 104 Abe Lincoln Must Die!,1,2.5,1.0,both,0.0052118621983634,2.5,1.0,2073,sam-and-max-save-the-world-episode-4-abe-lincoln-must-die,0.0
Sam & Max 105 Reality 2.0,2,3.3,1.0,both,0.0104237243967269,3.3,0.5,2074,sam-and-max-save-the-world-episode-5-reality-2-dot-0,0.0
Sam & Max 106 Bright Side of the Moon,2,2.8,1.0,both,0.0104237243967269,2.8,0.5,2075,sam-and-max-save-the-world-episode-6-bright-side-of-the-moon,0.0
Sam & Max 201 Ice Station Santa,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2076,sam-and-max-beyond-time-and-space-episode-1-ice-station-santa,0.0
Sam & Max 202 Moai Better Blues,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2077,sam-and-max-beyond-time-and-space-episode-2-moai-better-blues,0.0
Sam & Max 203 Night of the Raving Dead,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2078,sam-and-max-beyond-time-and-space-episode-3-night-of-the-raving-dead,0.0
Sam & Max 204 Chariots of the Dogs,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2079,sam-and-max-beyond-time-and-space-episode-4-chariots-of-the-dogs,0.0
Sam & Max 205 What's New Beelzebub?,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2080,sam-and-max-beyond-time-and-space-episode-5-whats-new-beelzebub,0.0
Sam & Max 301 The Penal Zone,2,0.0,0.0,left_only,0.0104237243967269,,0.0,2081,sam-and-max-the-devils-playhouse-episode-1-the-penal-zone,0.0
Sam & Max 302 The Tomb of Sammun-Mak,2,0.0,0.0,left_only,0.0104237243967269,,0.0,2082,sam-and-max-the-devils-playhouse-episode-2-the-tomb-of-sammun-mak,0.0
Sam & Max 303 They Stole Max's Brain!,2,0.0,0.0,left_only,0.0104237243967269,,0.0,2083,sam-and-max-the-devils-playhouse-episode-3-they-stole-maxs-brain,0.0
Sam & Max 304 Beyond the Alley of the Dolls,2,0.0,0.0,left_only,0.0104237243967269,,0.0,2084,sam-and-max-the-devils-playhouse-episode-4-beyond-the-alley-of-the-dolls,0.0
Sam & Max 305 The City that Dares not Sleep,2,0.0,0.0,left_only,0.0104237243967269,,0.0,2085,sam-and-max-the-devils-playhouse-episode-5-the-city-that-dares-not-sleep,0.0
Samorost 2,5,0.0,0.0,left_only,0.0260593109918173,,0.0,2086,samorost-2,0.0
SanctuaryRPG Black Edition,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2087,sanctuaryrpg-black-edition,0.0
Sanctum,9,4.4,5.0,both,0.0469067597852712,0.8799999999999999,0.5555555555555556,2088,sanctum,1.0
Sanctum 2,15,114.2,10.0,both,0.0781779329754521,11.42,0.6666666666666666,2089,sanctum-2,1.0
Sang-Froid - Tales of Werewolves,2,5.3,2.0,both,0.0104237243967269,2.65,1.0,2090,sang-froid-tales-of-werewolves,0.0
Satellite Reign,1,17.5,1.0,both,0.0052118621983634,17.5,1.0,2091,satellite-reign,0.0
Savage Lands,2,7.2,2.0,both,0.0104237243967269,3.6,1.0,2092,savage-lands,0.0
Savant - Ascent,1,0.1,1.0,both,0.0052118621983634,0.1,1.0,2093,savant-ascent,1.0
Saviors,3,0.0,0.0,left_only,0.0156355865950904,,0.0,2094,saviors,0.0
School of Dragons How to Train Your Dragon,8,41.1,5.0,both,0.0416948975869078,8.22,0.625,2095,school-of-dragons-how-to-train-your-dragon,0.0
Scoregasm,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2096,scoregasm,0.0
Scourge Outbreak,1,2.2,1.0,both,0.0052118621983634,2.2,1.0,2097,scourge-outbreak,1.0
Scourge Outbreak - Blindside,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2098,scourge-outbreak-blindside,0.0
Scourge Outbreak Fan Pack,1,0.0,0.0,left_only,0.0052118621983634,,0.0,Soundrack/Skin/Bonus,0,
Screencheat,3,8.2,2.0,both,0.0156355865950904,4.1,0.6666666666666666,2100,screencheat,1.0
Scribblenauts Unlimited,13,66.9,10.0,both,0.0677542085787251,6.69,0.7692307692307693,2101,scribblenauts-unlimited,0.0
Scribblenauts Unmasked,1,1.1,1.0,both,0.0052118621983634,1.1,1.0,2102,scribblenauts-unmasked-a-dc-comics-adventure,0.0
Season Match 3 - Curse of the Witch Crow,1,0.3,1.0,both,0.0052118621983634,0.3,1.0,2103,season-match-3-curse-of-the-witch-crow,0.0
Secret Files Tunguska,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2104,secret-files-tunguska,0.0
Secret Of Magia,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2105,secret-of-magia,0.0
Secret of the Magic Crystal,2,0.7,1.0,both,0.0104237243967269,0.7,0.5,2106,secret-of-the-magic-crystals,0.0
Secrets of Grindea,1,11.8,1.0,both,0.0052118621983634,11.8,1.0,2107,secrets-of-grindea,0.0
Secrets of Rtikon,2,0.6,1.0,both,0.0104237243967269,0.6,0.5,Soundrack/Skin/Bonus,0,
Section 8,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2109,section-8,1.0
Seduce Me the Otome,1,11.7,1.0,both,0.0052118621983634,11.7,1.0,2110,seduce-me-the-otome,0.0
Sengoku,4,3.3,2.0,both,0.0208474487934539,1.65,0.5,2111,sengoku,0.0
Sentris,1,0.0,0.0,left_only,0.0052118621983634,,0.0,2112,sentris,0.0
Septerra Core,2,0.0,0.0,left_only,0.0104237243967269,,0.0,2113,septerra-core-legacy-of-the-creator,0.0
Serious Sam 2,5,5.0,2.0,both,0.0260593109918173,2.5,0.4,2114,serious-sam-ii,1.0
Serious Sam 3 BFE,20,91.4,10.0,both,0.1042372439672695,9.14,0.5,2115,serious-sam-3-bfe,1.0
Serious Sam Classic The First Encounter,5,7.5,1.0,both,0.0260593109918173,7.5,0.2,2116,serious-sam-the-first-encounter,1.0
Serious Sam Classic The Second Encounter,5,0.0,0.0,left_only,0.0260593109918173,,0.0,2117,serious-sam-the-second-encounter,1.0
Serious Sam Classics Revolution,5,0.0,0.0,left_only,0.0260593109918173,,0.0,2118,serious-sam-classics-revolution,1.0
