Games,Cópias vendidas,Hours Played,Número de jogadores,_merge,Popularidade,Temp Med,Jogadores por cópias
Five Nights at Freddy's 3,2,1.1,1.0,both,0.01042372439672695,1.1,0.5
Five Nights at Freddy's 4,3,1.9,2.0,both,0.015635586595090425,0.95,0.6666666666666666
Flame Over,1,0.0,0.0,left_only,0.005211862198363475,,0.0
FlatOut,1,0.0,0.0,left_only,0.005211862198363475,,0.0
FlatOut 2,1,0.6,1.0,both,0.005211862198363475,0.6,1.0
FlatOut Ultimate Carnage,1,23.0,1.0,both,0.005211862198363475,23.0,1.0
Flatout 3,2,11.7,1.0,both,0.01042372439672695,11.7,0.5
Flesh Eaters,2,0.0,0.0,left_only,0.01042372439672695,,0.0
Flight of the Icarus,1,0.6,1.0,both,0.005211862198363475,0.6,1.0
Floating Point,9,1.4000000000000001,3.0,both,0.04690675978527128,0.46666666666666673,0.3333333333333333
Football Manager 2009,8,289.3,5.0,both,0.0416948975869078,57.86,0.625
Football Manager 2010,4,3826.0,4.0,both,0.0208474487934539,956.5,1.0
Football Manager 2011,4,873.0,4.0,both,0.0208474487934539,218.25,1.0
Football Manager 2012,10,4888.0,10.0,both,0.052118621983634754,488.8,1.0
Football Manager 2013,10,4076.7,10.0,both,0.052118621983634754,407.66999999999996,1.0
Football Manager 2014,12,4196.7,12.0,both,0.0625423463803617,349.72499999999997,1.0
Football Manager 2015,11,2917.3,11.0,both,0.05733048418199823,265.20909090909095,1.0
Football Manager 2016,7,334.7,7.0,both,0.036483035388544326,47.81428571428571,1.0
Football Manager 2016 Demo,3,11.7,3.0,both,0.015635586595090425,3.9,1.0
Football Superstars,8,103.5,4.0,both,0.0416948975869078,25.875,0.5
Forge,8,4.6,5.0,both,0.0416948975869078,0.9199999999999999,0.625
Fork Parker's Holiday Profit Hike,2,0.0,0.0,left_only,0.01042372439672695,,0.0
Formula Fusion,1,0.1,1.0,both,0.005211862198363475,0.1,1.0
Forsaken World ,3,1.1,1.0,both,0.015635586595090425,1.1,0.3333333333333333
Fortix,3,2.4,1.0,both,0.015635586595090425,2.4,0.3333333333333333
Fortune Summoners Secret of the Elemental Stone,2,22.0,1.0,both,0.01042372439672695,22.0,0.5
Fox & Flock,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Fractal Make Blooms Not War,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Fractured Space,11,6.7,5.0,both,0.05733048418199823,1.34,0.45454545454545453
Franchise Hockey Manager 2014,1,21.0,1.0,both,0.005211862198363475,21.0,1.0
Frankenstein Master of Death,4,5.3,2.0,both,0.0208474487934539,2.65,0.5
Freaking Meatbags,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Free to Play,18,7.0,5.0,both,0.09381351957054256,1.4,0.2777777777777778
FreeStyle2 Street Basketball,30,145.9,10.0,both,0.15635586595090425,14.59,0.3333333333333333
Freedom Planet,3,4.8,3.0,both,0.015635586595090425,1.5999999999999999,1.0
From Dust,7,26.8,4.0,both,0.036483035388544326,6.7,0.5714285714285714
Front Mission Evolved,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Frontline Tactics,3,0.0,0.0,left_only,0.015635586595090425,,0.0
Frozen Free Fall Snowball Fight,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Frozen Hearth,3,3.9000000000000004,2.0,both,0.015635586595090425,1.9500000000000002,0.6666666666666666
Frozen Synapse,8,3.6,4.0,both,0.0416948975869078,0.9,0.5
Frozen Synapse Prime,1,0.2,1.0,both,0.005211862198363475,0.2,1.0
Full Mojo Rampage,3,1.3,1.0,both,0.015635586595090425,1.3,0.3333333333333333
Full Spectrum Warrior,1,12.9,1.0,both,0.005211862198363475,12.9,1.0
Full Spectrum Warrior Ten Hammers,1,2.6,1.0,both,0.005211862198363475,2.6,1.0
Fuse,2,2.0,1.0,both,0.01042372439672695,2.0,0.5
GALAK-Z,1,0.4,1.0,both,0.005211862198363475,0.4,1.0
GASP,2,0.0,0.0,left_only,0.01042372439672695,,0.0
GAUGE,1,0.0,0.0,left_only,0.005211862198363475,,0.0
GEARCRACK Arena,2,4.7,1.0,both,0.01042372439672695,4.7,0.5
GRAV,3,76.6,3.0,both,0.015635586595090425,25.53333333333333,1.0
GRID,8,69.0,2.0,both,0.0416948975869078,34.5,0.25
GRID 2,11,32.300000000000004,8.0,both,0.05733048418199823,4.0375000000000005,0.7272727272727273
GRID 2 GTR Racing Pack,5,0.0,0.0,left_only,0.026059310991817377,,0.0
GRID Autosport,5,22.4,5.0,both,0.026059310991817377,4.4799999999999995,1.0
GT Power Expansion,1,0.0,0.0,left_only,0.005211862198363475,,0.0
GTR 2 - FIA GT Racing Game,1,0.5,1.0,both,0.005211862198363475,0.5,1.0
GTR Evolution,10,0.0,0.0,left_only,0.052118621983634754,,0.0
GUILTY GEAR XX ACCENT CORE PLUS R,1,0.5,1.0,both,0.005211862198363475,0.5,1.0
Galactic Civilizations I Ultimate Edition,1,57.0,1.0,both,0.005211862198363475,57.0,1.0
Galactic Civilizations II Ultimate Edition,7,36.3,4.0,both,0.036483035388544326,9.075,0.5714285714285714
Galactic Civilizations III,5,281.2,5.0,both,0.026059310991817377,56.239999999999995,1.0
Galactic Civilizations III Soundtrack,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Galaxy on Fire 2 Full HD,4,39.0,2.0,both,0.0208474487934539,19.5,0.5
Galcon 2,3,0.7,2.0,both,0.015635586595090425,0.35,0.6666666666666666
Galcon Fusion,3,0.0,0.0,left_only,0.015635586595090425,,0.0
Galcon Legends,3,2.9,2.0,both,0.015635586595090425,1.45,0.6666666666666666
Game Character Hub,2,0.0,0.0,left_only,0.01042372439672695,,0.0
Game Dev Tycoon,13,122.60000000000001,13.0,both,0.06775420857872518,9.430769230769231,1.0
Game of Thrones ,6,9.3,2.0,both,0.03127117319018085,4.65,0.3333333333333333
Game of Thrones - A Telltale Games Series,3,13.4,2.0,both,0.015635586595090425,6.7,0.6666666666666666
GameGuru,1,0.0,0.0,left_only,0.005211862198363475,,0.0
GameGuru - Buildings Pack,1,0.0,0.0,left_only,0.005211862198363475,,0.0
GameLoading Rise of the Indies,1,0.0,0.0,left_only,0.005211862198363475,,0.0
GameMaker Studio,3,25.900000000000002,3.0,both,0.015635586595090425,8.633333333333335,1.0
Games of Glory,4,0.0,0.0,left_only,0.0208474487934539,,0.0
Gang Beasts,2,0.0,0.0,left_only,0.01042372439672695,,0.0
Garden Rescue,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Garry's Mod,112,5674.4,103.0,both,0.5837285662167092,55.09126213592233,0.9196428571428571
Gary Grigsby's War in the East,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Gas Guzzlers Extreme,1,2.6,1.0,both,0.005211862198363475,2.6,1.0
Gateways,1,0.2,1.0,both,0.005211862198363475,0.2,1.0
Gauntlet ,7,52.7,6.0,both,0.036483035388544326,8.783333333333333,0.8571428571428571
Gear Up,17,9.5,6.0,both,0.08860165737217908,1.5833333333333333,0.35294117647058826
Gemini Rue,2,0.0,0.0,left_only,0.01042372439672695,,0.0
Gems of War,1,47.0,1.0,both,0.005211862198363475,47.0,1.0
Genesis Online,2,0.5,2.0,both,0.01042372439672695,0.25,1.0
Genesis Rising,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Geometry Dash,3,0.9,1.0,both,0.015635586595090425,0.9,0.3333333333333333
GestureWorks Gameplay,1,2.0,1.0,both,0.005211862198363475,2.0,1.0
Get Off My Lawn!,3,0.1,1.0,both,0.015635586595090425,0.1,0.3333333333333333
Ghost Encounters Deadwood - Collector's Edition,1,2.7,1.0,both,0.005211862198363475,2.7,1.0
Ghost Master,4,25.3,3.0,both,0.0208474487934539,8.433333333333334,0.75
Ghostbusters The Video Game,4,26.6,3.0,both,0.0208474487934539,8.866666666666667,0.75
Giana Sisters Twisted Dreams,6,4.3,2.0,both,0.03127117319018085,2.15,0.3333333333333333
Giana Sisters Twisted Dreams - Rise of the Owlverlord,2,0.0,0.0,left_only,0.01042372439672695,,0.0
Gigantic Army,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Gish,6,0.0,0.0,left_only,0.03127117319018085,,0.0
Gladiators Online Death Before Dishonor,1,0.1,1.0,both,0.005211862198363475,0.1,1.0
Global Agenda,4,27.3,2.0,both,0.0208474487934539,13.65,0.5
Global Agenda - Beta,1,23.0,1.0,both,0.005211862198363475,23.0,1.0
Glorkian Warrior The Trials Of Glork,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Gnomoria,3,0.9,2.0,both,0.015635586595090425,0.45,0.6666666666666666
Goat Simulator,23,63.9,22.0,both,0.11987283056235994,2.9045454545454543,0.9565217391304348
Goats on a Bridge,1,0.0,0.0,left_only,0.005211862198363475,,0.0
God Mode,4,14.2,4.0,both,0.0208474487934539,3.55,1.0
Gods Will Be Watching,2,2.1,1.0,both,0.01042372439672695,2.1,0.5
Godus,1,4.2,1.0,both,0.005211862198363475,4.2,1.0
Gold Package,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Gold Rush! Classic,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Golden Rush,2,0.1,1.0,both,0.01042372439672695,0.1,0.5
Gomo,2,1.9,2.0,both,0.01042372439672695,0.95,1.0
Gone Home,7,15.299999999999999,5.0,both,0.036483035388544326,3.0599999999999996,0.7142857142857143
GooCubelets,2,4.199999999999999,2.0,both,0.01042372439672695,2.0999999999999996,1.0
Goodbye Deponia,5,13.600000000000001,2.0,both,0.026059310991817377,6.800000000000001,0.4
Gorky 17,2,0.0,0.0,left_only,0.01042372439672695,,0.0
Gotham City Impostors,5,32.2,5.0,both,0.026059310991817377,6.44,1.0
Gotham City Impostors Free To Play,26,379.4,11.0,both,0.13550841715745035,34.49090909090909,0.4230769230769231
Gothic,2,0.0,0.0,left_only,0.01042372439672695,,0.0
Gothic 3,3,17.4,2.0,both,0.015635586595090425,8.7,0.6666666666666666
Gothic II Gold Edition,2,0.4,1.0,both,0.01042372439672695,0.4,0.5
Grand Ages Medieval,1,21.0,1.0,both,0.005211862198363475,21.0,1.0
Grand Ages Rome,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Grand Chase,2,0.0,0.0,left_only,0.01042372439672695,,0.0
Grand Theft Auto,7,0.6,2.0,both,0.036483035388544326,0.3,0.2857142857142857
Grand Theft Auto 2,7,0.0,0.0,left_only,0.036483035388544326,,0.0
Grand Theft Auto Episodes from Liberty City,28,241.5,12.0,both,0.1459321415541773,20.125,0.42857142857142855
Grand Theft Auto III,24,16.1,5.0,both,0.1250846927607234,3.22,0.20833333333333334
Grand Theft Auto IV,37,609.5,29.0,both,0.1928389013394486,21.017241379310345,0.7837837837837838
Grand Theft Auto San Andreas,52,208.1,18.0,both,0.2710168343149007,11.56111111111111,0.34615384615384615
Grand Theft Auto V,41,2846.3,41.0,both,0.2136863501329025,69.4219512195122,1.0
Grand Theft Auto Vice City,24,27.299999999999997,5.0,both,0.1250846927607234,5.459999999999999,0.20833333333333334
Gratuitous Space Battles,7,16.4,4.0,both,0.036483035388544326,4.1,0.5714285714285714
Gratuitous Tank Battles,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Gravi,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Gravilon,4,0.8,2.0,both,0.0208474487934539,0.4,0.5
Gravity Ghost,1,0.5,1.0,both,0.005211862198363475,0.5,1.0
Great Permutator,1,1.6,1.0,both,0.005211862198363475,1.6,1.0
Greed Corp,4,0.4,1.0,both,0.0208474487934539,0.4,0.25
Grey Goo,1,5.8,1.0,both,0.005211862198363475,5.8,1.0
Grey Goo - Emergence Campaign,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Grey Goo - Soundtrack,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Grey's Anatomy The Video Game,1,0.5,1.0,both,0.005211862198363475,0.5,1.0
Greyfox,2,0.0,0.0,left_only,0.01042372439672695,,0.0
Grim Dawn,2,88.0,2.0,both,0.01042372439672695,44.0,1.0
Grim Fandango Remastered,2,0.0,0.0,left_only,0.01042372439672695,,0.0
Grim Legends 2 Song of the Dark Swan,1,4.4,1.0,both,0.005211862198363475,4.4,1.0
Grim Legends The Forsaken Bride,2,14.0,2.0,both,0.01042372439672695,7.0,1.0
Grimm,2,1.3,1.0,both,0.01042372439672695,1.3,0.5
Grimoire Manastorm,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Grotesque Tactics 2 - Dungeons and Donuts,2,86.0,1.0,both,0.01042372439672695,86.0,0.5
Grotesque Tactics Evil Heroes,2,39.0,1.0,both,0.01042372439672695,39.0,0.5
Grow Home,3,1.7000000000000002,2.0,both,0.015635586595090425,0.8500000000000001,0.6666666666666666
Guacamelee! Gold Edition,7,25.8,5.0,both,0.036483035388544326,5.16,0.7142857142857143
Guardians of Middle-earth,6,3.4,3.0,both,0.03127117319018085,1.1333333333333333,0.5
Guild Wars,4,994.6,3.0,both,0.0208474487934539,331.53333333333336,0.75
Guild Wars Nightfall,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Guild Wars Trilogy,3,0.0,0.0,left_only,0.015635586595090425,,0.0
Guild of Dungeoneering,1,10.2,1.0,both,0.005211862198363475,10.2,1.0
Guilty Gear X2 #Reload,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Gun Metal,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Gun Monkeys,8,3.8,4.0,both,0.0416948975869078,0.95,0.5
GunZ 2 The Second Duel,37,109.10000000000001,13.0,both,0.1928389013394486,8.392307692307693,0.35135135135135137
Guncraft,2,1.5999999999999999,2.0,both,0.01042372439672695,0.7999999999999999,1.0
Gunman Clive,1,2.6,1.0,both,0.005211862198363475,2.6,1.0
Gunman Clive 2,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Gunpoint,6,16.6,4.0,both,0.03127117319018085,4.15,0.6666666666666666
Guns and Robots,8,99.6,3.0,both,0.0416948975869078,33.199999999999996,0.375
Guns of Icarus Online,11,64.8,9.0,both,0.05733048418199823,7.199999999999999,0.8181818181818182
H1Z1,20,896.5,20.0,both,0.10423724396726951,44.825,1.0
H1Z1 Test Server,20,0.0,0.0,left_only,0.10423724396726951,,0.0
HAWKEN,33,381.1,16.0,both,0.17199145254599468,23.81875,0.48484848484848486
HAWKEN - Mercenary Bundle,1,0.0,0.0,left_only,0.005211862198363475,,0.0
HELLDIVERS,2,12.2,2.0,both,0.01042372439672695,6.1,1.0
HIS (Heroes In the Sky),1,0.1,1.0,both,0.005211862198363475,0.1,1.0
HIT,2,0.3,1.0,both,0.01042372439672695,0.3,0.5
HOARD,6,12.2,3.0,both,0.03127117319018085,4.066666666666666,0.5
HOMEFRONT Demo,2,0.0,0.0,left_only,0.01042372439672695,,0.0
Hack 'n' Slash,1,0.6,1.0,both,0.005211862198363475,0.6,1.0
"Hack, Slash, Loot",1,0.1,1.0,both,0.005211862198363475,0.1,1.0
Hacker Evolution,2,12.5,2.0,both,0.01042372439672695,6.25,1.0
Hacker Evolution - Untold,1,2.1,1.0,both,0.005211862198363475,2.1,1.0
Half Minute Hero Super Mega Neo Climax Ultimate Boy,4,15.5,1.0,both,0.0208474487934539,15.5,0.25
Half Minute Hero The Second Coming,2,0.0,0.0,left_only,0.01042372439672695,,0.0
Half-Life,53,54.5,11.0,both,0.2762286965132642,4.954545454545454,0.20754716981132076
Half-Life 2,95,717.0,54.0,both,0.4951269088445302,13.277777777777779,0.5684210526315789
Half-Life 2 Deathmatch,123,206.0,27.0,both,0.6410590503987074,7.62962962962963,0.21951219512195122
Half-Life 2 Episode One,62,145.1,21.0,both,0.32313545629853546,6.909523809523809,0.3387096774193548
Half-Life 2 Episode Two,59,165.7,22.0,both,0.30749986970344506,7.531818181818181,0.3728813559322034
Half-Life 2 Lost Coast,147,25.2,28.0,both,0.7661437431594309,0.9,0.19047619047619047
Half-Life 2 Update,6,24.3,2.0,both,0.03127117319018085,12.15,0.3333333333333333
Half-Life Blue Shift,51,12.0,7.0,both,0.2658049721165372,1.7142857142857142,0.13725490196078433
Half-Life Deathmatch Source,39,1.9000000000000001,3.0,both,0.2032626257361755,0.6333333333333334,0.07692307692307693
Half-Life Opposing Force,52,14.2,5.0,both,0.2710168343149007,2.84,0.09615384615384616
Half-Life Source,29,67.4,8.0,both,0.15114400375254078,8.425,0.27586206896551724
Halfway,2,2.8,1.0,both,0.01042372439672695,2.8,0.5
Halo Spartan Assault,4,1.2,4.0,both,0.0208474487934539,0.3,1.0
"Hamlet or the last game without MMORPG features, shaders and product placement",1,5.1,1.0,both,0.005211862198363475,5.1,1.0
Hammer Heads Deluxe,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Hammerfight,8,0.4,1.0,both,0.0416948975869078,0.4,0.125
Hammerwatch,12,67.8,8.0,both,0.0625423463803617,8.475,0.6666666666666666
Hand Of Fate,1,4.5,1.0,both,0.005211862198363475,4.5,1.0
Happy Wars,14,40.5,8.0,both,0.07296607077708865,5.0625,0.5714285714285714
Hard Reset,7,21.099999999999998,4.0,both,0.036483035388544326,5.2749999999999995,0.5714285714285714
Hard Reset Exile DLC,7,0.0,0.0,left_only,0.036483035388544326,,0.0
Hate Plus,1,14.8,1.0,both,0.005211862198363475,14.8,1.0
Hatoful Boyfriend,1,8.2,1.0,both,0.005211862198363475,8.2,1.0
Haunted Memories,7,1.2,3.0,both,0.036483035388544326,0.39999999999999997,0.42857142857142855
Hazard Ops,5,1.9,3.0,both,0.026059310991817377,0.6333333333333333,0.6
HeXen Beyond Heretic,1,0.0,0.0,left_only,0.005211862198363475,,0.0
HeXen Deathkings of the Dark Citadel,1,0.0,0.0,left_only,0.005211862198363475,,0.0
HeXen II,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Hearts of Iron III,4,140.2,4.0,both,0.0208474487934539,35.05,1.0
Hearts of Iron III German II Sprite Pack,2,0.0,0.0,left_only,0.01042372439672695,,0.0
Heavy Fire Afghanistan,1,2.8,1.0,both,0.005211862198363475,2.8,1.0
Heavy Weapon Deluxe,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Hector Ep 1,1,2.4,1.0,both,0.005211862198363475,2.4,1.0
Hector Ep 2,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Hector Ep 3,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Hegemony Gold Wars of Ancient Greece,1,6.1,1.0,both,0.005211862198363475,6.1,1.0
Hegemony III Clash of the Ancients,1,23.0,1.0,both,0.005211862198363475,23.0,1.0
Heli Heroes,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Helicopter Simulator 2014 Search and Rescue,1,3.2,1.0,both,0.005211862198363475,3.2,1.0
Hell Yeah!,3,5.6,2.0,both,0.015635586595090425,2.8,0.6666666666666666
Helldorado,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Her Story,1,6.3,1.0,both,0.005211862198363475,6.3,1.0
Heretic Shadow of the Serpent Riders,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Hero Academy,3,0.8,2.0,both,0.015635586595090425,0.4,0.6666666666666666
Hero Siege,6,6.6,4.0,both,0.03127117319018085,1.65,0.6666666666666666
Hero Siege - The Depths of Hell (Collector's Edition),1,0.0,0.0,left_only,0.005211862198363475,,0.0
Hero Siege - The Karp of Doom (Digital Collector's Edition),1,0.0,0.0,left_only,0.005211862198363475,,0.0
Heroes & Generals,88,311.3,44.0,both,0.45864387345598584,7.075,0.5
Heroes of Hellas 3 Athens,2,9.9,1.0,both,0.01042372439672695,9.9,0.5
Heroes of Might & Magic III - HD Edition,3,0.8,1.0,both,0.015635586595090425,0.8,0.3333333333333333
Heroes of Might & Magic V,1,3.3,1.0,both,0.005211862198363475,3.3,1.0
Heroes of Scene,3,0.9,1.0,both,0.015635586595090425,0.9,0.3333333333333333
Heroes of a Broken Land,1,0.5,1.0,both,0.005211862198363475,0.5,1.0
Hidden Object Bundle 4 in 1,1,27.0,1.0,both,0.005211862198363475,27.0,1.0
Hidden Object Bundle 5 in 1,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Hitman 2 Silent Assassin,15,21.7,3.0,both,0.07817793297545213,7.233333333333333,0.2
Hitman Absolution,33,241.4,22.0,both,0.17199145254599468,10.972727272727273,0.6666666666666666
Hitman Blood Money,15,4.0,2.0,both,0.07817793297545213,2.0,0.13333333333333333
Hitman Codename 47,13,6.3,2.0,both,0.06775420857872518,3.15,0.15384615384615385
Hitman Contracts,6,0.5,1.0,both,0.03127117319018085,0.5,0.16666666666666666
Hitman Sniper Challenge,20,14.2,4.0,both,0.10423724396726951,3.55,0.2
Holy Avatar vs. Maidens of the Dead,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Holy Potatoes! A Weapon Shop?!,2,14.5,2.0,both,0.01042372439672695,7.25,1.0
Home,5,4.1,2.0,both,0.026059310991817377,2.05,0.4
Homefront,8,26.900000000000002,6.0,both,0.0416948975869078,4.483333333333333,0.75
Homeworld Remastered Collection,5,61.0,5.0,both,0.026059310991817377,12.2,1.0
Horizon,2,14.0,2.0,both,0.01042372439672695,7.0,1.0
Hospital Tycoon,3,0.0,0.0,left_only,0.015635586595090425,,0.0
Hostile Waters Antaeus Rising,2,0.0,0.0,left_only,0.01042372439672695,,0.0
Hotline Miami,22,117.2,17.0,both,0.11466096836399646,6.894117647058824,0.7727272727272727
Hotline Miami 2 Wrong Number,5,12.2,5.0,both,0.026059310991817377,2.44,1.0
Hotline Miami 2 Wrong Number Digital Comic,1,0.0,0.0,left_only,0.005211862198363475,,0.0
How to Survive,11,7.5,6.0,both,0.05733048418199823,1.25,0.5454545454545454
Humanity Asset,2,3.2,1.0,both,0.01042372439672695,3.2,0.5
HuniePop,4,95.7,4.0,both,0.0208474487934539,23.925,1.0
HuniePop Official Digital Art Collection,1,0.0,0.0,left_only,0.005211862198363475,,0.0
HuniePop Original Soundtrack,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Hunted The Demon's Forge,3,16.5,2.0,both,0.015635586595090425,8.25,0.6666666666666666
Hunting Unlimited 2010,2,1.9,1.0,both,0.01042372439672695,1.9,0.5
Hurtworld,2,99.0,2.0,both,0.01042372439672695,49.5,1.0
Hydrophobia Prophecy,5,0.8999999999999999,2.0,both,0.026059310991817377,0.44999999999999996,0.4
Hyper Fighters,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Hyperdimension Neptunia Re;Birth1,2,4.2,2.0,both,0.01042372439672695,2.1,1.0
Hyperdimension Neptunia Re;Birth2 Sisters Generation,1,0.0,0.0,left_only,0.005211862198363475,,0.0
"I Have No Mouth, and I Must Scream",2,0.0,0.0,left_only,0.01042372439672695,,0.0
I am Bread,2,1.5,1.0,both,0.01042372439672695,1.5,0.5
IL-2 Sturmovik Battle of Stalingrad,1,0.0,0.0,left_only,0.005211862198363475,,0.0
IL-2 Sturmovik Cliffs of Dover,1,19.6,1.0,both,0.005211862198363475,19.6,1.0
INK,1,0.4,1.0,both,0.005211862198363475,0.4,1.0
INK - Soundtrack + Art,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Ice Age Continental Drift Arctic Games,1,1.4,1.0,both,0.005211862198363475,1.4,1.0
Icewind Dale Enhanced Edition,1,72.0,1.0,both,0.005211862198363475,72.0,1.0
Ichi,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Iggle Pop! Deluxe,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Ikaruga,1,0.9,1.0,both,0.005211862198363475,0.9,1.0
Imagine Me,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Immune,1,0.2,1.0,both,0.005211862198363475,0.2,1.0
Imperium Romanum Gold Edition,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Impire,2,5.4,2.0,both,0.01042372439672695,2.7,1.0
Incredipede,3,3.0999999999999996,2.0,both,0.015635586595090425,1.5499999999999998,0.6666666666666666
Indiana Jones and the Fate of Atlantis,2,9.399999999999999,2.0,both,0.01042372439672695,4.699999999999999,1.0
Indiana Jones and the Last Crusade,2,4.7,1.0,both,0.01042372439672695,4.7,0.5
Indie Game The Movie,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Indigo Prophecy,1,12.8,1.0,both,0.005211862198363475,12.8,1.0
Infestation Survivor Stories,4,118.2,4.0,both,0.0208474487934539,29.55,1.0
Infested Planet,2,12.5,2.0,both,0.01042372439672695,6.25,1.0
